name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Singapore,2015-10-10,32.9,26.4,29.4,36.8,26.4,33.3,23.7,72.3,0.0,0,0.0,,0,0,,15.7,151.6,1011.5,85.3,7.5,223.5,19.3,8,,2015-10-10T06:48:58,2015-10-10T18:54:30,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-10-11,34.0,26.7,29.7,36.7,29.6,33.7,23.3,69.7,0.0,0,0.0,,0,0,,13.5,117.0,1012.1,89.2,7.5,206.5,18.0,7,,2015-10-11T06:48:44,2015-10-11T18:54:12,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2015-10-12,34.4,26.6,29.7,37.8,26.6,33.7,23.4,70.1,0.0,0,0.0,,0,0,,17.0,109.4,1012.4,88.2,5.6,220.8,19.1,7,,2015-10-12T06:48:30,2015-10-12T18:53:54,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-10-13,33.5,26.6,29.4,37.8,26.6,33.8,23.9,73.3,0.0,0,0.0,,0,0,33.5,18.3,101.1,1011.8,86.3,4.1,226.2,19.4,8,,2015-10-13T06:48:17,2015-10-13T18:53:37,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-10-14,32.5,26.6,29.3,37.7,26.6,33.6,24.1,74.6,6.946,100,8.33,rain,0,0,,13.2,97.8,1011.3,86.8,6.2,222.6,19.4,7,,2015-10-14T06:48:04,2015-10-14T18:53:21,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-10-15,33.9,27.0,29.8,36.8,30.7,34.1,23.7,71.7,2.505,100,4.17,rain,0,0,,15.8,119.2,1010.4,87.9,8.0,249.7,21.6,9,,2015-10-15T06:47:52,2015-10-15T18:53:05,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-10-16,32.9,26.6,29.4,36.5,26.6,33.1,23.2,70.4,0.0,0,0.0,,0,0,,12.8,104.0,1010.3,79.0,5.2,243.1,21.0,9,,2015-10-16T06:47:40,2015-10-16T18:52:50,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-10-17,33.2,26.6,29.8,37.7,26.6,33.7,23.3,69.3,0.0,0,0.0,,0,0,,15.4,152.4,1010.6,82.8,6.5,243.0,21.1,9,,2015-10-17T06:47:29,2015-10-17T18:52:35,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-10-18,32.8,27.4,29.8,38.3,31.3,34.7,24.2,72.9,0.0,0,0.0,,0,0,,14.4,150.0,1011.1,75.3,5.1,190.7,16.4,7,,2015-10-18T06:47:19,2015-10-18T18:52:21,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-10-19,33.3,27.6,29.8,38.4,31.5,34.4,23.9,71.5,0.0,0,0.0,,0,0,,18.0,161.2,1010.8,86.8,5.8,226.4,19.5,8,,2015-10-19T06:47:09,2015-10-19T18:52:07,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-10-20,33.5,26.5,29.6,36.6,26.5,32.9,22.9,68.3,0.0,0,0.0,,0,0,,18.1,157.1,1009.8,83.9,8.0,229.6,19.9,8,,2015-10-20T06:46:59,2015-10-20T18:51:54,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-10-21,32.8,26.6,29.6,37.1,26.6,33.3,23.0,68.5,0.0,0,0.0,,0,0,,16.6,136.4,1009.5,82.7,5.4,265.3,23.1,9,,2015-10-21T06:46:51,2015-10-21T18:51:42,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-10-22,32.9,27.3,29.8,37.4,30.6,34.1,23.6,70.2,0.0,0,0.0,,0,0,,13.4,137.1,1009.8,85.7,7.9,253.3,22.0,9,,2015-10-22T06:46:43,2015-10-22T18:51:31,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-10-23,33.8,27.5,30.0,39.6,31.2,35.2,24.3,72.5,0.0,0,0.0,,0,0,,15.3,129.7,1009.3,61.2,4.0,231.5,20.0,8,,2015-10-23T06:46:35,2015-10-23T18:51:20,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-10-24,32.0,27.3,29.4,39.3,30.9,35.3,25.2,78.7,7.771,100,8.33,rain,0,0,,15.6,112.4,1009.4,60.3,2.8,213.9,18.3,8,,2015-10-24T06:46:29,2015-10-24T18:51:10,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-10-25,31.8,26.6,28.9,38.4,26.6,33.9,25.1,80.9,2.636,100,4.17,rain,0,0,,11.4,81.6,1010.0,73.5,2.6,102.3,9.1,4,,2015-10-25T06:46:23,2015-10-25T18:51:00,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-10-26,33.9,26.7,29.4,36.9,30.0,33.4,23.8,74.5,0.026,100,4.17,rain,0,0,,15.0,89.3,1010.0,72.3,2.4,140.7,12.0,5,,2015-10-26T06:46:17,2015-10-26T18:50:51,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-10-27,33.2,26.7,29.5,38.3,29.5,33.8,24.0,73.6,4.35,100,4.17,rain,0,0,,13.1,34.1,1009.7,86.4,4.0,221.3,19.2,8,,2015-10-27T06:46:13,2015-10-27T18:50:43,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2015-10-28,31.0,23.0,27.2,35.4,23.0,29.3,23.3,80.5,22.681,100,12.5,rain,0,0,,21.7,47.4,1011.2,86.0,6.3,189.4,16.4,6,,2015-10-28T06:46:09,2015-10-28T18:50:36,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-10-29,33.5,24.9,29.1,38.0,24.9,32.0,23.3,72.7,0.026,100,4.17,rain,0,0,,18.2,43.8,1011.0,84.7,9.9,235.8,20.3,8,,2015-10-29T06:46:06,2015-10-29T18:50:30,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-10-30,32.5,25.7,28.1,37.8,25.7,31.3,23.9,78.4,7.762,100,12.5,rain,0,0,,19.0,5.9,1010.7,83.2,9.7,165.7,14.3,6,,2015-10-30T06:46:03,2015-10-30T18:50:24,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-10-31,31.0,25.9,27.9,35.8,25.9,30.9,23.9,79.5,0.111,100,8.33,rain,0,0,,14.7,41.0,1010.6,83.7,10.0,182.7,15.7,6,,2015-10-31T06:46:02,2015-10-31T18:50:20,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2015-11-01,32.9,25.6,28.2,38.0,25.6,31.0,23.5,76.2,2.252,100,12.5,rain,0,0,,13.9,23.7,1010.7,85.5,9.0,121.5,10.6,4,,2015-11-01T06:46:01,2015-11-01T18:50:16,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-11-02,32.9,26.5,28.1,38.3,26.5,30.8,23.8,78.6,0.833,100,8.33,rain,0,0,46.4,16.2,356.0,1010.3,87.0,9.1,202.3,17.5,7,,2015-11-02T06:46:01,2015-11-02T18:50:12,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2015-11-03,32.8,25.7,28.8,39.0,25.7,32.0,23.8,75.1,3.009,100,8.33,rain,0,0,,15.3,21.9,1009.8,84.2,10.1,217.1,18.8,7,,2015-11-03T06:46:01,2015-11-03T18:50:10,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-11-04,32.0,25.7,28.4,37.8,25.7,31.7,24.2,78.8,0.022,100,4.17,rain,0,0,,15.3,356.7,1009.2,79.5,9.5,182.5,15.6,7,,2015-11-04T06:46:03,2015-11-04T18:50:09,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-11-05,33.2,25.7,29.0,37.7,25.7,32.0,23.8,74.9,0.0,0,0.0,,0,0,35.3,13.6,299.5,1008.9,87.6,8.2,188.9,16.3,7,,2015-11-05T06:46:05,2015-11-05T18:50:08,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-11-06,32.4,26.6,28.9,38.9,26.6,33.4,24.4,77.6,0.0,0,0.0,,0,0,,12.3,302.0,1009.2,79.5,6.6,183.4,15.9,7,,2015-11-06T06:46:09,2015-11-06T18:50:08,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2015-11-07,32.7,25.1,27.9,37.9,25.1,30.7,24.0,80.2,6.192,100,12.5,rain,0,0,,14.4,263.9,1010.8,82.3,9.3,122.6,10.7,5,,2015-11-07T06:46:13,2015-11-07T18:50:09,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-11-08,30.5,25.6,27.7,35.4,25.6,30.7,24.2,81.5,1.582,100,4.17,rain,0,0,,8.9,351.2,1011.0,81.2,8.0,265.5,23.0,9,,2015-11-08T06:46:17,2015-11-08T18:50:11,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-11-09,31.8,25.6,28.3,36.4,25.6,31.1,24.0,78.8,0.868,100,4.17,rain,0,0,,10.4,62.4,1009.8,79.3,6.0,217.6,18.9,7,,2015-11-09T06:46:23,2015-11-09T18:50:14,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-11-10,32.8,25.9,28.8,38.8,25.9,32.7,24.1,76.8,0.132,100,4.17,rain,0,0,,11.1,23.7,1008.8,85.8,9.4,196.2,16.8,7,,2015-11-10T06:46:30,2015-11-10T18:50:18,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-11-11,31.9,25.7,27.4,37.1,25.7,29.4,23.9,81.6,8.832,100,4.17,rain,0,0,,18.7,354.0,1009.3,83.3,9.1,128.4,11.1,5,,2015-11-11T06:46:37,2015-11-11T18:50:23,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-11-12,32.4,25.7,28.4,37.5,25.7,31.5,24.1,78.5,0.264,100,4.17,rain,0,0,,13.2,35.9,1010.4,86.0,9.0,205.8,17.8,7,,2015-11-12T06:46:45,2015-11-12T18:50:28,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-11-13,32.5,25.7,27.8,39.0,25.7,30.8,24.8,84.4,0.0,0,0.0,,0,0,,13.5,22.0,1010.2,76.8,9.0,224.4,19.5,7,,2015-11-13T06:46:54,2015-11-13T18:50:35,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-11-14,33.6,25.7,29.2,40.0,25.7,32.9,24.2,75.9,0.0,0,0.0,,0,0,,16.0,57.2,1009.3,88.6,9.9,188.0,16.3,6,,2015-11-14T06:47:04,2015-11-14T18:50:42,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-11-15,30.9,26.6,28.3,36.8,26.6,32.5,24.6,80.8,0.844,100,8.33,rain,0,0,,15.8,14.7,1009.1,85.9,10.2,201.8,17.2,7,,2015-11-15T06:47:15,2015-11-15T18:50:50,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-11-16,29.0,25.9,26.8,33.4,25.9,28.3,24.3,86.4,11.407,100,16.67,rain,0,0,,15.4,320.5,1009.6,85.1,9.8,156.2,13.6,5,,2015-11-16T06:47:26,2015-11-16T18:50:59,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-11-17,30.9,24.0,27.2,36.0,24.0,29.9,24.0,83.1,1.442,100,4.17,rain,0,0,,10.7,347.7,1010.3,83.7,9.9,113.4,9.9,4,,2015-11-17T06:47:39,2015-11-17T18:51:09,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-11-18,32.6,25.7,28.9,38.4,25.7,32.2,23.9,75.5,0.0,0,0.0,,0,0,,19.9,53.3,1009.4,88.1,10.1,233.9,20.2,8,,2015-11-18T06:47:52,2015-11-18T18:51:20,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-11-19,32.5,26.9,29.3,38.7,30.3,34.1,24.3,75.3,0.317,100,8.33,rain,0,0,,11.9,51.8,1009.4,84.3,10.2,168.7,14.5,6,,2015-11-19T06:48:06,2015-11-19T18:51:32,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-11-20,31.7,25.7,28.2,37.6,25.7,31.6,24.1,78.9,0.305,100,8.33,rain,0,0,,22.6,11.4,1008.7,80.7,10.1,180.1,15.6,6,,2015-11-20T06:48:20,2015-11-20T18:51:44,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-11-21,32.4,25.8,27.8,38.4,25.8,30.5,24.3,82.0,0.0,0,0.0,,0,0,,17.1,340.2,1008.2,77.8,9.6,177.6,15.2,6,,2015-11-21T06:48:36,2015-11-21T18:51:58,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-11-22,32.9,25.7,28.7,39.3,25.7,32.2,24.3,78.1,0.791,100,4.17,rain,0,0,,14.6,230.5,1008.0,85.2,10.1,87.1,7.6,3,,2015-11-22T06:48:52,2015-11-22T18:52:12,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2015-11-23,34.2,26.5,29.3,38.5,26.5,33.1,24.1,74.8,5.8,100,4.17,rain,0,0,,15.7,323.2,1008.2,86.4,8.9,217.3,18.8,7,,2015-11-23T06:49:09,2015-11-23T18:52:27,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-11-24,30.0,25.0,27.1,36.0,25.0,29.8,24.6,86.6,21.412,100,12.5,rain,0,0,,12.0,336.4,1008.8,83.8,7.4,143.3,12.5,5,,2015-11-24T06:49:27,2015-11-24T18:52:43,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-11-25,32.6,25.4,27.4,37.9,25.4,29.1,24.2,83.8,3.617,100,8.33,rain,0,0,77.8,15.3,322.5,1008.7,83.6,8.0,137.1,12.0,5,,2015-11-25T06:49:46,2015-11-25T18:52:59,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2015-11-26,31.5,25.0,27.2,36.9,25.0,29.4,23.9,82.8,0.94,100,12.5,rain,0,0,37.1,19.0,356.8,1008.8,82.7,9.9,166.5,14.4,6,,2015-11-26T06:50:05,2015-11-26T18:53:17,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-11-27,32.0,24.9,28.0,37.2,24.9,30.9,23.8,78.4,0.479,100,8.33,rain,0,0,,12.9,12.4,1008.7,86.4,10.1,105.3,9.1,4,,2015-11-27T06:50:25,2015-11-27T18:53:35,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2015-11-28,34.0,25.9,29.0,41.4,25.9,33.1,24.3,76.5,0.022,100,4.17,rain,0,0,,18.1,50.1,1010.2,86.3,10.2,124.6,10.6,4,,2015-11-28T06:50:46,2015-11-28T18:53:54,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-11-29,33.7,25.0,29.0,39.6,25.0,32.8,24.4,77.5,3.779,100,20.83,rain,0,0,,19.1,52.0,1011.4,83.5,9.8,152.0,13.2,5,,2015-11-29T06:51:07,2015-11-29T18:54:14,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-11-30,32.7,25.9,28.0,38.3,25.9,30.6,24.5,82.6,22.695,100,12.5,rain,0,0,40.7,20.4,306.4,1010.9,78.4,9.5,207.1,17.6,7,,2015-11-30T06:51:29,2015-11-30T18:54:34,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-12-01,32.2,24.5,27.2,38.9,24.5,29.4,24.5,86.0,26.1,100,8.33,rain,0,0,,17.7,2.6,1010.4,85.5,8.8,137.4,11.8,5,,2015-12-01T06:51:52,2015-12-01T18:54:55,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2015-12-02,32.3,25.0,27.7,38.5,25.0,30.7,24.6,84.1,0.438,100,8.33,rain,0,0,,20.0,2.1,1010.9,76.7,9.3,236.9,20.4,8,,2015-12-02T06:52:15,2015-12-02T18:55:17,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-12-03,33.5,25.7,28.9,39.9,25.7,32.7,24.5,78.5,0.0,0,0.0,,0,0,,20.9,36.4,1010.5,86.4,10.3,157.6,13.7,5,,2015-12-03T06:52:39,2015-12-03T18:55:40,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2015-12-04,32.8,26.6,28.7,38.5,26.6,33.3,24.7,79.7,0.0,0,0.0,,0,0,24.1,18.2,44.3,1010.2,83.2,9.2,214.3,18.4,7,,2015-12-04T06:53:03,2015-12-04T18:56:03,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-12-05,33.2,25.2,28.1,40.3,25.2,32.0,25.0,83.9,5.209,100,8.33,rain,0,0,,16.3,31.3,1009.8,86.4,9.4,202.0,17.4,7,,2015-12-05T06:53:28,2015-12-05T18:56:26,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-12-06,31.9,25.5,27.5,38.7,25.5,30.9,25.2,87.5,3.473,100,4.17,rain,0,0,,17.8,14.5,1010.1,84.6,9.1,147.3,12.8,5,,2015-12-06T06:53:54,2015-12-06T18:56:51,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-12-07,32.6,25.9,28.9,38.1,25.9,32.5,24.2,77.3,0.0,0,0.0,,0,0,,25.7,30.7,1010.2,88.3,10.2,121.5,10.5,4,,2015-12-07T06:54:20,2015-12-07T18:57:16,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2015-12-08,32.4,26.5,28.6,38.5,26.5,33.2,24.8,80.6,19.1,100,12.5,rain,0,0,,14.0,18.8,1010.5,76.8,9.8,161.8,13.9,5,,2015-12-08T06:54:46,2015-12-08T18:57:41,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2015-12-09,32.7,25.0,28.4,38.7,25.0,32.0,24.7,81.4,1.928,100,8.33,rain,0,0,,14.1,60.9,1011.0,86.5,9.9,171.3,14.9,6,,2015-12-09T06:55:13,2015-12-09T18:58:07,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2015-12-10,33.2,25.1,28.1,40.5,25.1,31.7,24.9,83.2,39.647,100,12.5,rain,0,0,,15.3,37.6,1010.4,78.4,9.5,190.7,16.5,7,,2015-12-10T06:55:40,2015-12-10T18:58:33,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-12-11,30.9,25.1,27.6,37.7,25.1,30.7,25.2,87.4,9.203,100,8.33,rain,0,0,26.6,13.9,1.7,1010.2,85.1,9.4,145.0,12.5,5,,2015-12-11T06:56:08,2015-12-11T18:59:00,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-12-12,31.7,25.6,27.3,39.3,25.6,29.6,24.9,87.1,31.081,100,16.67,rain,0,0,55.4,20.0,4.6,1009.6,80.8,9.3,181.0,15.5,6,,2015-12-12T06:56:36,2015-12-12T18:59:27,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-12-13,28.9,24.9,26.2,34.4,24.9,27.7,24.5,90.7,14.262,100,25.0,rain,0,0,,12.6,320.2,1010.4,88.0,8.9,110.3,9.4,4,,2015-12-13T06:57:04,2015-12-13T18:59:55,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
